ArrivalStateNum,AlarmsArrivalNum,WarningsArrivalNum,DepartureStateNum,AlarmsDepartureNum,WarningsDepartureNum,val_byp_ep_inprmsphsab,val_byp_freq_inp,val_sys_freq_outnom,val_sys_ap_out,val_sys_ec_outrmsphsa,val_sys_ep_inpnom,val_sys_ep_inprmsphsab,val_sys_ep_outnom,val_sys_ep_outrmsphsab,val_sys_freq_inp,val_sys_freq_inpnom,val_sys_freq_out,val_sys_va_outrated,val_sys_w_outrated
0,0,0,0,0,0,206,60,60,3.3,15.8,208,206.1,208,209.8,60,60,60,12,11
0,0,0,0,0,0,211.1,60,60,1.33,6.2,208,211.1,208,206.7,60,60,60,8,7
0,0,0,0,0,0,205.5,59.95,60,4.73,22.3,208,205.5,208,209.6,59.95,60,59.95,8,7
0,1,1,0,0,0,208.6,59.98,60,4.79,22.7,208,208.4,208,209.4,59.98,60,59.98,15,14
0,1,1,0,0,0,208,60,60,5.18,28.1,208,208,208,208,60,60,60,20,18
0,1,1,0,0,0,207.7,60,60,3.27,15.6,208,207.7,208,207.7,59.98,60,60,8,8
0,0,0,0,0,0,205,60,60,0,12.7,208,205,208,208,60,60,60,5,4
0,0,0,0,0,0,205,60,60,1.38,6,208,205.2,208,207.7,60,60,60,8,7
0,0,0,0,0,0,240,59.98,60,4.57,27.1,240,242.3,240,240.4,59.95,60,59.95,20,18
0,1,1,0,0,0,203.2,59.98,60,20,0,208,203.2,240,244,59.98,60,59.98,15,14
0,0,0,0,0,0,226.4,59.95,60,6.38,26.6,240,226.1,240,239.7,59.95,60,59.95,15,14
0,1,1,0,0,0,205.5,60,60,3.7,15.3,208,206.4,208,208.4,60,60,60,15,14
0,1,1,0,0,0,205.9,60,60,2.79,13.4,208,206.4,208,208.6,60,60,60,8,7
0,0,0,0,0,0,209.3,60,60,3.04,14.7,208,209.1,208,208.4,60,60,60,8,7
0,0,0,0,0,0,210,60,60,2.81,13.3,208,210.4,208,209.6,60,60,60,8,7
0,1,1,0,0,0,209.1,59.98,60,2.47,11.8,208,209.5,208,209.2,60,60,60,10,9
0,1,1,0,0,0,205.7,59.95,60,2.45,11.4,208,205.5,208,207.5,59.95,60,59.95,8,7
0,1,1,0,0,0,213,60,60,3.36,15.5,220,209.5,220,213,60,60,60,8,7
0,0,0,0,0,0,200.3,59.9,60,3,14.5,208,200.3,208,209.6,59.9,60,59.9,12,10
0,1,1,0,0,0,230.8,59.98,60,3.15,13.1,240,230.8,240,240.9,59.98,60,60,10,10
0,1,1,0,0,0,204.1,59.95,60,2.17,10.4,208,204.6,208,209.8,59.95,60,59.98,8,7
0,1,1,0,0,0,250.6,59.98,60,0,0,240,250.8,240,240,59.98,60,59.95,10,10
0,1,1,0,0,0,205.7,59.95,60,2.31,10.8,208,207.7,208,208.2,59.95,60,59.98,8,7
0,0,0,0,0,0,210,60,60,3.47,16.1,208,210,208,209,60,60,60,15,14
0,1,1,0,0,0,203,59.98,60,4.83,23.4,220,203.2,220,209.2,59.98,60,59.98,8,7
0,0,0,0,0,0,204.6,59.98,60,2.96,14.2,208,204.6,208,208.4,59.98,60,59.98,16,16
0,1,1,0,0,0,202.8,59.98,60,2.85,13.4,208,202.3,208,209.2,60,60,59.98,15,14
0,1,1,0,0,0,208.8,59.95,60,1.75,8.2,208,209.1,208,209,59.95,60,59.98,8,7
0,0,0,0,0,0,207,60,60,2.67,12.5,240,207,240,208.2,60,60,60,15,14
0,0,0,0,0,0,196.9,60,60,3.03,14.4,208,196.7,208,206.5,60,60,60,8,7
0,0,0,0,0,0,206.1,59.98,60,1.87,8.8,208,205.5,208,207.3,59.98,60,59.98,8,7
0,1,1,0,0,0,207.7,59.98,60,4.07,19.4,208,207.7,208,209.6,59.98,60,59.98,15,13
0,1,1,0,0,0,205,59.95,60,2.1,12.9,208,204.8,208,209.2,59.95,60,59.95,8,7
0,0,0,0,0,0,205.9,59.95,60,2.1,9.7,208,205.9,208,208.8,59.95,60,60,8,7
0,1,1,0,0,0,205.5,59.95,60,3.9,19.1,208,205.7,208,207.5,59.95,60,59.95,8,7
0,1,1,0,0,0,208.6,59.95,60,2.8,13.4,208,208.8,208,209,59.95,60,59.95,8,7
0,1,1,0,0,0,204.8,59.95,60,2.68,12.7,208,204.8,240,238,59.95,60,59.98,8,7
0,1,1,0,0,0,204.6,59.98,60,2.34,10.9,208,204.1,208,209.8,59.98,60,59.98,8,7
0,0,0,0,0,0,208,60,60,1.89,3,208,208.7,208,209.2,60,60,60,15,13
1,1,1,0,0,0,209.1,59.98,60,0,19.1,208,209.1,208,204.5,59.98,60,59.98,8,7
0,1,1,0,0,0,243.9,60,60,2.11,8.6,240,243.9,240,241.4,60,60,60,10,9
0,1,1,0,0,0,210,59.98,60,22.8,11.7,120,210,120,208.8,59.98,60,59.98,8,7
0,1,1,0,0,0,208.4,59.98,60,2.8,11.5,208,209.1,208,207.7,59.98,60,59.98,8,7
0,1,1,0,0,0,202.8,59.98,60,4.04,18.9,208,202.8,208,208.4,59.98,60,60,8,7
0,1,1,0,0,0,201,59.98,60,4.34,20.3,208,200.8,208,209.4,59.98,60,60,8,8
0,1,1,0,0,0,236,59.95,60,7.26,30.3,240,235.8,240,237.4,59.95,60,59.95,20,18
0,1,1,0,0,0,201,60,60,0,0,208,187,208,210.2,60,60,59.98,8,7
0,0,0,0,0,0,209,60,60,1.42,6.5,208,209.3,208,207.5,60,60,60,5,5
0,1,1,0,0,0,208.8,60,60,3.2,9.9,208,208.6,208,204.7,59.98,60,59.98,8,7
0,1,1,0,0,0,208.6,59.95,60,2.19,10.3,208,208.4,208,204.7,59.98,60,59.98,8,7
1,1,1,0,0,0,208.4,59.98,60,3.22,14.6,208,208.4,208,209.2,59.98,60,60,12,12
0,1,1,0,0,0,208.6,59.95,60,1.09,4.4,208,208.6,208,208.4,59.95,60,59.95,8,7
0,0,0,0,0,0,208,60,60,4.73,12,208,208,208,208,60,60,60,5,5
1,1,1,0,0,0,201.9,59.98,60,2.37,11.3,208,202.1,208,205.3,59.98,60,59.98,8,7
0,0,0,0,0,0,209.3,60,60,2.81,13.2,208,209.3,208,210,60,60,60,8,7
0,0,0,0,0,0,204,60,60,40.8,19,208,208,220,208,60,60,60,7,6
0,0,0,0,0,0,208,60,60,2.34,10.4,208,208.8,208,207.5,60,60,60,12,11
0,0,0,0,0,0,234,60,60,2,10,240,234,240,240,60,60,60,20,16
0,0,0,0,0,0,210,59.9,60,2.9,13.9,208,210,208,207.7,59.9,60,59.9,8,7
1,1,1,0,0,0,208,60,60,3,13.9,208,208,208,208,60,60,60,8,7
0,1,1,0,0,0,235.3,59.98,60,2.36,9.8,240,235.3,240,239.2,59.98,60,59.98,10,9
0,0,0,0,0,0,205.6,60,60,0.83,3.7,208,206.1,208,209.8,60,60,60,8,7
0,1,1,0,0,0,196.5,59.98,60,3.99,19.4,208,196.7,208,208.4,59.98,60,59.98,12,12
0,1,1,0,0,0,207.7,59.95,60,2.8,10.1,208,207.7,208,208.4,59.95,60,59.95,15,14
0,0,0,0,0,0,208.6,60,60,3.11,14.7,208,208.6,208,208,60,60,60,8,7
0,1,1,0,0,0,213,59.95,60,2.3,10.1,220,209.5,220,213,59.95,60,59.95,8,7
0,1,1,0,0,0,211.5,59.98,60,2.32,10.9,208,211.3,208,210.4,59.98,60,59.98,8,7
0,1,1,0,0,0,205.2,59.95,60,2.74,13.2,208,205,208,207.5,59.95,60,59.95,8,7
0,1,1,0,0,0,206.6,59.95,60,2.42,11.4,208,206.6,208,207.3,59.95,60,59.95,8,7
0,1,1,0,0,0,242.8,59.95,60,6.04,24.6,240,241.6,240,242.1,59.95,60,59.95,20,18
0,1,1,0,0,0,209.5,59.98,60,2.17,10.4,208,209.5,208,207.7,59.98,60,59.98,8,7
0,0,0,0,0,0,202,60,60,3.47,16.5,208,201.4,208,204.3,60,60,60,12,11
0,0,0,0,0,0,233.7,60,60,3.46,12.7,240,233.6,240,242.3,60,60,60,10,9
0,1,1,0,0,0,206.1,59.98,60,1.95,9.4,208,206.1,208,210.8,59.98,60,59.98,15,14
0,0,0,0,0,0,206,60,60,3.83,17.2,208,207,208,208,60,60,60,10,9
0,1,1,0,0,0,205.2,59.98,60,4.04,19,208,205.2,208,208.8,59.98,60,59.98,15,14
1,1,1,0,0,0,230,59.95,60,0,0,240,230.4,240,239.5,59.95,60,59.95,15,14
0,0,0,0,0,0,206,60,60,3.68,17.6,208,206,208,209,60,60,60,8,8
1,1,1,0,0,0,200.8,59.98,60,3.15,14.9,208,200.8,208,207.7,59.98,60,59.98,12,12
0,0,0,0,0,0,207,60,60,3.54,17,208,207,208,208.6,60,60,60,8,7
0,0,0,0,0,0,205.5,59.95,60,2.55,11.6,208,205.5,208,209.6,59.95,60,59.98,8,7
0,0,0,0,0,0,209,60,60,2.1,9.8,208,209.1,208,208.2,60,60,60,20,18
0,1,1,0,0,0,246.8,59.95,60,2.39,9.7,240,246.8,240,241.6,59.95,60,59.98,20,18
0,1,1,0,0,0,199.2,59.95,60,2.1,10.1,208,199.4,208,209.4,59.95,60,59.95,15,14
0,0,0,0,0,0,206,60,60,2.45,11.1,208,206.6,208,208.2,60,60,60,8,7
0,1,1,0,0,0,209.7,59.95,60,3.23,15.3,208,209.3,208,207.5,59.95,60,59.95,8,5
0,1,1,0,0,0,207.7,59.95,60,3.47,16.4,208,207.7,208,211,59.98,60,59.98,12,12
0,0,0,0,0,0,207.5,59.95,60,0,0,208,207.5,208,209,59.95,60,59.98,15,14
0,0,0,0,0,0,211.5,59.95,60,3.37,16,208,211.3,208,208.6,59.95,60,59.98,8,7
0,1,1,0,0,0,205.2,60,60,3.93,21.9,208,205,208,208.8,60,60,60,8,7
0,1,1,0,0,0,207,59.98,60,2.88,13.8,208,207.3,208,205.9,59.98,60,59.98,8,7
0,0,0,0,0,0,208,60,60,2.21,10.3,220,208.4,220,207.5,60,60,60,15,14
0,1,1,0,0,0,207.9,59.95,60,2.6,11.5,208,208.8,208,208.4,59.95,60,59.95,12,11
0,1,1,0,0,0,238.7,59.98,60,2.07,8.4,240,238.9,240,237.6,59.98,60,59.98,20,18
0,1,1,0,0,0,203.7,59.98,60,3.24,14.5,208,203.7,208,208.2,59.98,60,59.98,8,7
0,1,1,0,0,0,212.7,59.98,60,2.46,11.8,208,212.7,208,207.7,59.98,60,59.98,8,7
0,1,1,0,0,0,213.8,60,60,6.07,27.6,208,213.8,208,209.6,60,60,60,15,14
0,1,1,0,0,0,204.3,60,60,4.3,20.6,208,203.4,208,209,60,60,60,8,8
0,1,1,0,0,0,235.4,59.98,60,0,0,240,235.4,240,241.4,59.98,60,59.98,10,9
0,0,0,0,0,0,210.8,60,60,5.9,21.5,208,210.8,208,208.8,60,60,60,15,14
0,1,1,0,0,0,206.1,59.98,60,2.65,12.5,208,206.6,208,209,59.98,60,60,8,8
0,0,0,0,0,0,209.3,59.98,60,3.54,16.8,208,208.6,208,209.6,59.98,60,59.98,8,7
0,1,1,0,0,0,205,59.98,60,2.99,13.8,208,205,208,206.9,59.98,60,59.95,15,14
0,1,1,0,0,0,210.4,59.98,60,3.13,14.9,220,210.4,220,209,59.98,60,59.98,10,10
0,1,1,0,0,0,207.5,59.98,60,2.7,9.2,208,207.5,208,204.9,59.98,60,59.98,12,11
0,1,1,0,0,0,200.3,59.95,60,2.35,11,240,200.5,240,209,59.95,60,59.95,12,12
0,0,0,0,0,0,210.4,60,60,4.05,19.4,208,210.4,208,208,60,60,60,8,7
0,0,0,0,0,0,206.1,59.98,60,1.78,8.1,208,206.1,208,207.1,59.98,60,59.98,15,15
0,1,1,0,0,0,213.6,59.95,60,2.1,11.4,208,213.6,208,207.5,59.95,60,59.98,8,7
0,1,1,0,0,0,213,59.95,60,1.8,8.5,220,208.2,220,213,59.95,60,59.95,8,7
1,1,1,1,0,0,208,59.98,60,6.1,30,240,208,240,210,59.98,60,59.98,15,14
0,1,1,0,0,0,204.8,59.98,60,2.02,9.3,208,204.8,208,210.8,59.98,60,59.98,8,7
0,1,1,0,0,0,207.3,60,60,3.87,18.5,208,207,208,208,60,60,60,8,8
0,1,1,0,0,0,205,59.95,60,3.53,16.6,208,204.3,208,207.7,59.95,60,59.95,10,8
0,0,0,0,0,0,246,60,60,1.52,7.1,240,246,240,240.7,60,60,60,20,18
0,1,1,0,0,0,206.4,59.98,60,1.92,9.5,208,205.5,208,208.8,59.98,60,59.98,15,14
0,0,0,0,0,0,209.7,59.95,60,2.4,11.5,208,209,208,209,59.95,60,59.95,10,9
0,1,1,0,0,0,209,60,60,1.66,7.4,220,209,208,207.5,59.98,60,60,8,7
0,1,1,0,0,0,208.4,59.95,60,3.06,14,208,207.9,208,209.2,59.95,60,59.95,8,7
0,0,0,0,0,0,200,60,60,2.73,12.3,208,200,208,210.6,60,60,60,8,7
0,1,1,0,0,0,211.3,60,60,2.18,10.2,240,211.5,240,204.9,59.98,60,59.98,12,12
0,1,1,0,0,0,205.2,59.98,60,2.4,11.5,208,205,208,210,59.98,60,59.98,12,12
0,1,1,0,0,0,205.5,59.95,60,0.9,15.7,208,206.4,208,210.4,59.98,60,59.95,8,7
0,1,1,0,0,0,208.6,59.98,60,4.21,20.4,208,207.9,208,208.2,59.98,60,60,20,18
0,1,1,0,0,0,206.4,59.98,60,2.79,13.3,208,206.6,208,210.4,59.95,60,59.98,8,7
0,0,0,0,0,0,248.4,60,60,2.39,9.9,240,249.5,240,241.1,60,60,60,20,18
0,0,0,0,0,0,201,59.95,60,4.8,23,208,200.5,208,209,59.98,60,59.95,8,7
0,1,1,0,0,0,208.4,59.98,60,4.58,22.4,208,208.6,208,208.8,59.98,60,59.98,10,10
0,1,1,0,0,0,210.2,59.95,60,3.2,14.9,208,210.2,208,209,59.95,60,59.95,15,14
0,0,0,0,0,0,204.6,59.98,60,3.52,16.5,208,204.6,208,208.6,59.98,60,59.98,8,7
0,0,0,0,0,0,202.8,60,60,3.7,17.3,208,202.8,208,204.1,60,60,60,8,8
0,1,1,0,0,0,208.8,60,60,4.57,21.9,208,208.6,208,208.6,60,60,60,8,7
0,1,1,0,0,0,207.7,59.98,60,2.77,13.1,208,207.3,208,208.8,59.98,60,59.98,8,7
0,1,1,0,0,0,215.1,59.98,60,4.48,21.5,208,215.4,208,208,59.98,60,60,20,18
0,1,1,0,0,0,205.5,59.98,60,3.63,17.4,208,206.1,208,209.2,59.98,60,59.98,8,7
0,1,1,0,0,0,208.2,59.95,60,2.81,13.3,208,208.4,208,207.1,59.95,60,59.95,8,7
1,1,1,1,0,0,204.1,59.98,60,0,13.5,208,204.1,208,205.3,59.98,60,59.98,8,8
1,1,1,1,1,0,209.3,59.95,60,1.93,9.4,208,209.3,208,204.1,59.95,60,59.95,8,7
0,1,1,0,0,0,211.1,59.98,60,2.44,11.5,208,210.9,208,208.4,59.98,60,59.98,8,7
0,0,0,0,0,0,210.4,60,60,2.91,13.7,208,210.4,208,208.8,60,60,60,7,5
0,0,0,0,0,0,205,59.95,60,2.59,11.9,208,205,208,208,59.95,60,59.95,8,8
0,1,1,0,0,0,207,59.98,60,3.75,18,208,207,208,209.6,59.98,60,60,14,14
0,0,0,0,0,0,206,60,60,3.64,17.1,208,205.9,208,208.2,60,60,60,12,12
0,0,0,0,0,0,209,60,60,3.05,14.5,240,209.5,240,207.1,60,60,60,15,14
0,1,1,0,0,0,213,59.98,60,0,0,220,204.8,220,213,59.98,60,59.98,8,7
0,1,1,0,0,0,207.9,59.98,60,1.82,8.5,208,208.2,208,207.7,59.98,60,59.98,15,15
0,1,1,0,0,0,200.8,59.95,60,2.92,14.1,208,201,208,208.6,59.95,60,59.95,8,7
0,1,1,0,0,0,209.7,60,60,2.4,11.4,208,210.2,208,209,60,60,60,10,10
0,0,0,0,0,0,204.8,60,60,4.42,20.9,208,205.9,208,208.8,60,60,60,8,7
0,1,1,0,0,0,201.2,59.98,60,3.52,16.7,240,201.2,240,209,59.98,60,59.98,8,6
0,1,1,0,0,0,240.7,59.98,60,3.5,14.4,240,241.2,240,239.2,59.98,60,59.98,15,13
0,1,1,0,0,0,215,60,60,1.24,4.7,220,212.2,220,215,60,60,59.98,8,7
0,0,0,0,0,0,214,60,60,1.85,8.7,208,214,208,209,60,60,60,15,5
0,0,0,0,0,0,204,60,60,3.18,15.1,208,203.4,208,208.1,60,60,60,12,11
0,1,1,0,0,0,205.2,59.95,60,1.66,7.9,208,206.1,208,209.8,59.95,60,59.95,15,14
0,1,1,0,0,0,205.9,60,60,3.04,14.2,208,206.1,208,210.6,60,60,60,8,7
0,0,0,0,0,0,206.4,60,60,4.02,18.9,208,206.4,208,207.5,60,60,60,8,7
0,1,1,0,0,0,207.3,59.98,60,40,11.4,208,207,208,208,59.98,60,59.98,8,7
0,1,1,0,0,0,203.2,59.98,60,3.04,14.4,208,202.8,208,207.7,59.95,60,59.95,8,7
0,1,1,0,0,0,209,60,60,3.3,0,208,209,240,240,60,60,59.98,8,7
0,0,0,0,0,0,210,60,60,3.96,18.8,208,210,208,207,60,60,60,15,14
0,1,1,0,0,0,210,59.98,60,4.1,19.4,208,209.7,208,208.2,59.98,60,59.98,8,7
0,0,0,0,0,0,209,60,60,0,12.5,208,209,208,208,60,60,60,5,5
0,1,1,0,0,0,207.7,59.95,60,2.96,14.1,208,206.6,208,209.6,59.95,60,59.95,8,7
0,0,0,0,0,0,209,60,60,2.31,19,208,209,208,208,60,60,60,5,5
0,1,1,0,0,0,207.9,59.98,60,2.48,11.4,208,207.9,208,209,59.98,60,60,15,15
0,1,1,0,0,0,214,59.98,60,3.41,16.1,208,214,208,203.9,59.98,60,59.98,8,7
0,1,1,0,0,0,204.3,60,60,2.8,13.2,208,204.8,208,208.8,60,60,60,8,8
0,1,1,0,0,0,208.8,60,60,3.2,15.2,208,209.1,208,209.2,60,60,60,8,7
0,1,1,0,0,0,207.9,59.98,60,2.31,10.7,208,207.9,208,207.7,60,60,60,15,15
0,1,1,0,0,0,210,59.95,60,3.35,16.4,208,210,208,208.8,59.95,60,59.95,8,7
0,0,0,0,0,0,208.2,59.98,60,2.66,12.7,208,207.9,208,208,59.98,60,59.98,8,7
0,1,1,0,0,0,183.5,59.95,60,3.1,14.5,208,183.9,208,208.6,59.95,60,59.95,8,7
0,1,1,0,0,0,205.7,59.98,60,2.75,13.1,208,205.7,208,208.4,59.98,60,59.98,15,15
0,0,0,0,0,0,207,60,60,2.39,11.4,208,207,208,209,60,60,60,15,14
0,1,1,0,0,0,214.9,59.95,60,3.03,14.6,208,214.9,208,208.6,59.95,60,59.98,8,7
0,1,1,0,0,0,202.1,60,60,2.67,12.7,208,201.9,220,209,60,60,60.03,7,6
0,1,1,0,0,0,201,59.95,60,4.42,21.1,208,201,208,208.6,59.95,60,59.98,8,7
0,1,1,0,0,0,202.5,59.95,60,2.65,12.6,208,202.3,208,208.6,59.95,60,59.95,12,12
0,1,1,0,0,0,243.9,59.98,60,2,10.7,240,243.7,240,240.9,59.98,60,59.98,10,9
0,1,1,0,0,0,212.7,60,60,2.5,12,208,213.1,208,209.4,60,60,60,8,7
0,0,0,0,0,0,210,60,60,4.75,22.8,208,210,208,208,60,60,60,8,7
0,1,1,0,0,0,208.6,60,60,2.17,10.4,208,208.6,208,204.9,60,60,60,10,9
0,0,0,0,0,0,208,60,60,2.93,13.7,208,209,208,209,60,60,60,12,11
1,1,1,0,0,0,213.1,59.95,60,4.17,19.7,208,213.3,208,210,59.95,60,59.98,16,16
0,1,1,0,0,0,210.9,59.98,60,3.96,18.6,208,209.5,208,210.6,59.98,60,59.98,15,14
0,1,1,0,0,0,241,60,60,2.3,8.9,240,241,240,236.9,60,60,60,5,4
1,0,1,0,0,0,213,60,60,1.8,9,208,213,208,206,60,60,60,8,7
0,0,0,0,0,0,205,59.98,60,3.18,14.9,208,205,208,211,59.95,60,59.95,15,14
0,0,0,0,0,0,201.6,60,60,4.6,21.5,208,201.6,208,209.8,60,60,60,8,7
0,1,1,0,0,0,211.5,59.98,60,6.6,31.5,208,211.3,208,206.9,59.98,60,60,20,18
0,1,1,0,0,0,212.2,59.98,60,2.28,10.8,208,212.2,208,207.5,59.98,60,59.98,15,14
0,0,0,0,0,0,210.4,60,60,3.85,17.7,208,210.4,208,210.4,60,60,60,8,7
0,0,0,0,0,0,203,60,60,4.7,28,208,201,208,209,60,60,60,8,7
0,0,0,0,0,0,207.3,60,60,4.83,23.2,208,207.3,208,206.9,60,60,60,8,7
0,1,1,0,0,0,204.3,59.95,60,3.79,18.5,208,204.6,208,211.8,59.95,60,59.95,8,8
0,1,1,0,0,0,212.5,59.95,60,1.89,8.8,208,212.5,208,208.8,59.95,60,59.95,20,18
0,0,0,0,0,0,201,60,60,3.59,16.6,208,198,208,208,60,60,60,8,7
0,0,0,0,0,0,205,60,60,1.81,8.5,208,205.2,208,209.8,60,60,60,8,7
0,0,0,0,0,0,207.5,60,60,7.97,38.2,208,207.5,208,208,60,60,60,20,20
0,0,0,0,0,0,205.5,60,60,3.04,15.1,208,205.5,208,207.5,60,60,60,8,7
0,0,0,0,0,0,212,60,60,3.35,15.9,208,212,208,208,60,60,60,8,7
0,0,0,1,1,1,206.4,60,60,2.04,9.7,208,206.4,208,208.4,60,60,60,8,7
0,0,0,0,0,0,206.8,60,60,2.78,13.1,208,206.8,208,209,60,60,60,8,7
0,1,1,0,0,0,206.1,59.95,60,2.6,12.1,208,205.9,220,209.2,59.95,60,59.95,7,6
0,1,1,0,0,0,203.4,59.98,60,3.23,17.3,208,203.4,208,207.3,59.98,60,59.98,8,7
0,0,0,0,0,0,209,60,60,1.1,5.3,208,218,208,208,60,60,60,5,5
0,1,1,0,0,0,210,59.95,60,2.77,13,208,210.2,208,208.8,59.95,60,59.98,15,14
0,0,0,0,0,0,206.6,60,60,2.29,10.8,208,206.6,208,209.4,60,60,60,8,7
0,0,0,0,0,0,201,60,60,3,19,208,201,208,207.5,60,60,60,8,7
0,1,1,0,0,0,212.7,59.98,60,1.61,7.6,208,212.7,208,208.2,59.98,60,59.98,8,7
0,1,1,0,0,0,208.6,60,60,2.95,14.1,208,207.9,208,210,60,60,60,15,14
0,0,0,0,0,0,208,60,60,3,19,208,208,208,208,60,60,60,8,7
0,0,0,0,0,0,212.8,59.98,60,0.73,1,208,212.8,208,210,59.98,60,59.98,10,9
0,0,0,0,0,0,207,60,60,4.65,22,208,207,208,207,60,60,60,8,7
0,0,0,0,0,0,208,60,60,4,19,208,208,208,209,60,60,60,12,11
0,1,1,0,0,0,210.2,59.98,60,2.46,11.6,208,209.5,208,209,59.98,60,59.98,10,10
0,0,0,0,0,0,200.8,59.95,60,18.6,12.4,208,201,208,206.9,59.95,60,59.95,8,7
0,0,0,0,0,0,204.8,59.9,60,3.58,17,208,204.8,208,209.4,59.9,60,59.9,8,8
0,1,1,0,0,0,204.3,59.98,60,2.6,12.3,208,204.6,208,208.2,59.98,60,60,8,7
0,1,1,0,0,0,180.5,59.98,60,2.81,13.5,208,180.1,208,209.4,59.98,60,60,8,5
0,1,1,0,0,0,208.8,60,60,2.56,12.1,220,207.5,220,208,60,60,60,12,12
0,1,1,0,0,0,211.8,59.98,60,2.96,13.5,208,211.3,208,208.6,59.98,60,59.98,8,7
0,1,1,0,0,0,203.9,59.98,60,2.13,10,208,204.1,208,208.6,59.98,60,60,8,7
0,1,1,0,0,0,206.1,59.95,60,2.38,10.9,208,205.5,208,205.7,59.95,60,59.95,8,8
0,0,0,0,0,0,201,60,60,4.28,20.5,208,201,208,207,60,60,60,8,7
0,1,1,0,0,0,213.1,59.98,60,2.3,10.7,208,213.1,208,208.6,59.98,60,59.98,8,7
0,1,1,0,0,0,240,59.98,60,2.85,13.7,240,240,240,240,59.98,60,59.98,12,12
0,0,0,0,0,0,204.3,60,60,2.34,10.7,208,204.3,208,208.6,60,60,60,15,14
0,1,1,0,0,0,239.2,59.95,60,0.79,2.7,240,239.2,240,239.7,59.95,60,59.95,5,5
0,1,1,0,0,0,202.8,59.98,60,3.8,16.8,208,202.8,208,207.5,59.95,60,59.98,8,7
0,0,0,0,0,0,207.9,59.95,60,3.06,14.6,208,207.9,208,209.8,59.95,60,59.95,8,7
0,0,0,0,0,0,240,60,60,2.14,8.6,240,241,240,240,60,60,60,10,9
0,1,1,0,0,0,206.4,60,60,2.05,9.6,208,206.8,208,208.8,60,60,60,10,9
0,1,1,0,0,0,204.8,60,60,2.73,13,208,204.6,208,208.2,60,60,60,8,7
0,0,0,0,0,0,203.2,59.98,60,2.69,13.6,208,203.9,208,208,60,60,59.98,8,7
0,0,0,0,0,0,212.4,60,60,1.82,8.5,208,212.4,208,208.8,60,60,60,8,7
0,1,1,0,0,0,207.9,59.98,60,2.65,12.6,208,207.7,208,209.2,59.98,60,60,15,15
0,1,1,0,0,0,206.1,59.95,60,3.59,17,208,205.9,208,210,59.95,60,59.98,8,8
0,0,0,0,0,0,207.3,60,60,2.7,12.9,208,207.3,208,208.6,60,60,60,8,7
0,1,1,0,0,0,203.4,59.98,60,2.83,13.4,208,203.4,208,208.6,59.98,60,59.98,15,15
0,1,1,0,0,0,210.4,59.98,60,2.89,13.8,208,210.6,208,205.5,59.98,60,59.98,8,8
0,1,1,0,0,0,203,59.95,60,3.09,14.6,208,202.8,208,207.5,59.95,60,59.98,15,14
0,1,1,0,0,0,207.3,59.98,60,3.08,14.7,220,208.2,220,208.8,59.98,60,59.98,8,7
0,1,1,0,0,0,202.1,59.95,60,3.19,15.4,208,202.1,208,206.7,59.95,60,59.95,10,9
0,1,1,0,0,0,210.2,59.95,60,2.62,13,208,210,208,208.8,59.95,60,59.95,8,7
0,0,0,0,0,0,238,60,60,7.6,35,240,238,240,240,60,60,60,15,14
0,0,0,0,0,0,203.7,60,60,2.38,11.3,208,203.7,208,208.6,60,60,60,8,7
0,0,0,0,0,0,209.7,60,60,3.01,14.2,240,210,240,209.8,60,60,60,15,14
0,0,0,0,0,0,205.2,59.9,60,3.42,16.4,208,205.2,208,206.7,59.9,60,59.9,8,7
0,1,1,0,0,0,205.9,59.98,60,3.59,16.8,208,206.1,208,209,59.98,60,59.98,5,5
0,1,1,0,0,0,205.5,59.95,60,3.1,14.9,208,205.5,208,208.2,59.95,60,59.95,8,7
0,0,0,0,0,0,213,60,60,2.7,11,208,213,220,209,60,60,60,7,6
0,1,1,0,0,0,199.9,59.98,60,3.57,18.1,208,199.6,208,208.8,59.98,60,59.98,8,7
0,1,1,0,0,0,212.2,59.95,60,2.36,13.4,208,212,208,204.9,59.92,60,59.92,15,14
0,1,1,0,0,0,205,59.95,60,2.8,13.3,208,204.8,208,208.8,59.95,60,59.95,8,7
0,0,0,0,0,0,212,60,60,2.11,11.4,208,212,208,207,60,60,60,15,14
0,0,0,0,0,0,251.1,60,60,2.74,11.2,240,251.1,240,241.4,60,60,60,20,18
0,1,1,0,0,0,201.6,59.98,60,4.56,18.9,208,199.9,208,208.6,59.98,60,59.95,8,7
0,1,1,0,0,0,209.3,59.95,60,3.57,16.7,208,209.3,208,208.4,59.95,60,59.95,8,7
0,1,1,0,0,0,206.8,59.95,60,1.88,8.9,208,206.8,208,210,59.95,60,59.95,8,8
0,0,0,0,0,0,208,60,60,0,19.7,208,208,208,208,60,60,60,5,4
0,0,0,0,0,0,208,60,60,2.3,6,208,208,120,120,60,60,60,15,8
0,0,0,0,0,0,210,60,60,2.92,13.9,208,210,208,208,60,60,60,8,8
0,1,1,0,0,0,199.4,59.98,60,3.79,18.2,208,199.4,208,208.8,59.98,60,59.98,8,7
0,0,0,0,0,0,210,60,60,3.35,16.3,208,201,208,207,60,60,60,8,8
0,0,0,0,0,0,209.5,60,60,2.4,11.6,208,209.5,208,208.4,60,60,60,8,8
1,0,1,1,0,0,208.6,59.95,60,3.27,15.5,208,208.6,208,208.6,59.95,60,59.95,8,7
